,date,text
323,"Aug 5, 2022","Thank you to everyone who has reached out about volunteering for the campaign. No matter who I’m running against, we’re going to need your help to win in November! You can sign up on my website: http://marieforcongress.com/volunteer/ or reach out to volunteer@Marieforcongress.com"
324,"Aug 3, 2022","Just learned 
@AP
 has called the race for us! We have won this primary despite being outspent over 10 to 1. #WA03 is looking for change and I will deliver. I will fight to make sure that working families, small businesses, and mothers have the representation they deserve."
325,"Aug 2, 2022","You have until 8 pm tonight to turn in your ballots! Thank you to my mother in law for the hat, you all know what to do! #Vote4Mom #flipWA03"
326,"Jul 31, 2022","Thank you to everyone who has voted in this primary. If you haven’t, you have until 8 pm on Tuesday, August 2nd! Let’s flip #WA03!"
327,"Jul 30, 2022","We’re in La Center, come pick up yard signs and say hi!"
328,"Jul 29, 2022","If you’re against abortion AND contraception, you’re an extremist. 
@HerreraBeutler
 is out of touch with our district’s values. You can watch my 
@KGWStraighttalk
 interview with 
@LauralPorter
 online or at 7pm tonight on 
@KGW"
329,"Jul 29, 2022",Here’s the link to watch online:
330,"Jul 28, 2022","No matter how much 
@herrerabeutler
 spends on TV ads telling us she’s a moderate her voting record is clear. She’ll take away your right to marry who you love she will take away your right to contraception and freedom of choice. I am the only candidate who will protect our rights."
331,"Jul 26, 2022","The future of democracy is on the line. Tune into 
@OPBTOL
 on 
@OPB
 at 12:00 or 8:00 tomorrow for a debate between Joe Kent and me."
332,"Jul 26, 2022",The stakes couldn’t be higher in this election. We’re running against a field of anti-choice extremists. Join us calling voters across the district to make sure they turn in their ballot before August 2nd. Register to volunteer here: https://marieforcongress.com/volunteer/
333,"Jul 24, 2022",So much fun in Pacific County today. Thank you to everyone who came out in Ilwaco & Raymond!
334,"Jul 23, 2022",Great turn out at the Camas Days Parade. Thanks to everyone who walked with us & talked to me today!
335,"Jul 22, 2022",We’re going to flip #WA03 with the support of folks just like you- thanks to everyone who came out tonight. Looking forward to Camas Days Parade tomorrow!
336,"Jul 22, 2022","Feel so relieved after getting my 11 month old son his second shot last Saturday. Thanks to the thousands of patriotic families who volunteered in the trials. Vaccines have been critical for decreasing the spread of covid and preventing hospitalizations, your service saved lives"
337,"Jul 21, 2022","Today, 
@HerreraBeutler
 celebrated the end of Roe by voting against a bill to protect our access to contraceptives- one thing we can all agree actually prevents abortion. Jaime is not a moderate and has failed to give #WA03 the representation we deserve."
338,"Jul 21, 2022","I am honored to have the endorsement of 
@RepDelBene
! Representative DelBene is a champion for working families, the environment, health care and is a fellow 
@Reed_College_
 alumni! So thankful for her congressional work and value her support."
339,"Jul 21, 2022","Help me make sure I can get to Congress to work alongside Suzan by making a contribution today of just $3, $5, $10 or whatever you can!"
340,"Jul 19, 2022","Today, renown “moderate”  
@JaimeForUSRep
 voted against codifying a right to same-sex marriage. Who’s rights are up for grabs next?"
341,"Jul 19, 2022","There is a strong base of Democrats in our district and as a rural democrat who works in the trades, I am the candidate who can flip this seat. Kent is far too extreme & Jaime has been a no-show when we need her the most. SW WA deserves real representation. Let’s flip #WA03"
342,"Jul 16, 2022",Enjoyed meeting & talking with voters at the Battle Ground Harvest Days Parade this morning. Many thanks to our wonderful volunteers for walking with us!
343,"Jul 14, 2022","The numbers are clear, with a united democratic field, we’re making it out of the primary and flipping #WA03! Thank you 
@johnstang_8
  and 
@Crosscut
 for bringing attention to this critical race."
344,"Jul 14, 2022","Excellent analysis from 
@daveweigel
 for the 
@washingtonpost
; SW Washington deserves a representative who works for us. When we need Jaime she doesn’t show up. When we rely on her for a critical vote, she’s absent. I will show up and fight for SW Washington"
345,"Jul 13, 2022",Join me and the Democrats of Pacific County TONIGHT for a virtual town hall! RSVP here: https://fb.me/e/2ng7yI35m
346,"Jul 11, 2022","As a proud ally, I want to thank everyone who listened to and spoke with me at Pride in the Park on Saturday. It’s time to fight for all our rights and ensure the LGBTQ community gets the representation it has been missing for the past 12 years! #flipWA03 #MGPforCongress"
347,"Jul 7, 2022","Hope is the driving force when you’re up against a field of extremist candidates. #WA03 is tired of Jaime Herrera Beutler and Joe Kent is far too extreme for our district. I know we can flip this seat blue! Thank you, 
@OPB
, for telling this story."
348,"Jul 7, 2022",Join the movement to flip this seat blue for Washington’s working families by becoming a grassroots supporter today
349,"Jul 6, 2022",Join me and the Washington Democrats for the Clark County Day of Action this Saturday. Can’t wait to see you there! Here’s the link to register: https://secure.ngpvan.com/Xt2DC3O2_Ei1_RS2WC6AZw2
350,"Jul 5, 2022",Excited to be in Longview this Friday for the Lower Columbia Indivisible’s Meet the Candidates Event. Hope to see you there!
351,"Jul 4, 2022","Today is a day to honor the legacy of the United States and push ourselves to live up to its potential. Had a great day in Longview, thank you to the Cowlitz County Democrats for hosting me. You represent the America I am proud to live in and the one I will fight for in Congress"
352,"Jun 30, 2022","Federal deadline tonight, shake your piggy banks! Here’s the link to donate: https://secure.actblue.com/donate/mgp?refcode=website&amount=25 Thank you, thank you, thank you!"
353,"Jun 27, 2022",Making change starts at the grassroots and I cannot thank the wonderful folks who turned out to doorknock in Longview enough. You all are putting in the work! Together we can #FlipWA03
354,"Jun 24, 2022","I am outraged by today’s Supreme Court decision to reverse Roe v. Wade. 

I, like so many, suffered a miscarriage just two years ago. 
@PPact
 was one of the only places I could turn to get the care I needed, which in this case was an assisted abortion"
355,"Jun 24, 2022","Without access to safe reproductive care, I could have died or suffered complications that could have prevented me from ever going on to have a successful pregnancy. Without the care Planned Parenthood provided that day, I may not be a mother today.  #WomensRights #RoeVsWade"
356,"Jun 24, 2022","In congress, I will take on politicians who try to get between a woman and her doctor and fight to protect abortion rights that the Supreme Court put in jeopardy. It’s more important than ever that mothers like me stand up for our rights."
357,"Jun 20, 2022",Thanks to everyone who spoke with me at the Juneteenth Festival and to those of you who came to have a beer with me at Hidden House. I’m looking forward to more days like these!
358,"Jun 20, 2022",Make sure you’re connected to the campaign through the volunteer page on my website if you want to hear about future opportunities!
359,"Jun 17, 2022",As the only pro-choice woman on the ballot I am honored to have the endorsement of the National Women’s Political Caucus
360,"Jun 16, 2022",Making democracy work at the local level takes work and no one knows that more than rural Democrats. So proud to have the endorsement from the hard working Pacific County Dems!
361,"Jun 15, 2022","Had a great time talking about American manufacturing, homeownership and fighting for Middle America with Kyle on 
@KXRONews
 this morning! Here’s the link to listen:"
362,"Jun 8, 2022",The past two nights have been wonderful! Thank you to the Cowlitz County Democrats and to the 17th LD Democrats for having me.
363,"Jun 6, 2022","Such a wonderful Saturday evening at the Cowlitz County Democrats’ Give ‘Em Hell, Harry dinner. Democrats are ready to flip and keep seats blue! I was thankful for the opportunity to speak about the importance of reproductive freedom as the only pro-choice woman on the ballot"
364,"Jun 1, 2022","Proud to receive the OFFICIAL endorsement of the Washington State Labor Council 
@WAAFLCIO
! Now more than ever, its critical that our country has leadership that knows what its like to put in a hard days work and respects the trades that make our country thrive."
365,"May 30, 2022",Today we honor those who have lost their lives to preserve our freedoms and protect us all. I am humbled by their sacrifice and grateful for their example. Let us never forget them and work to create a united and just America for all with their legacy in mind 🇺🇸
366,"May 23, 2022","New Poll Makes Clear that now with united Democratic field, race in November will be between me and White Nationalist, anti-choice Joe Kent.  We can, and must, win."
367,"May 22, 2022","Many thanks to our volunteers and especially 
@bhennrich
 and his wonderful family for walking with us in the Hazel Dell Parade yesterday!"
368,"May 20, 2022","I want to thank 
@bhennrich
  for his hard work and his deep commitment to democracy. I am humbled and appreciate his willingness to make sure we unite to #FlipWA03. Let's go win this race, it's going to take all of us."
369,"May 20, 2022",100% incumbents aren’t enough-we’ve got flip! #Blue22
370,"May 19, 2022","I have officially filed to run for congress in Washington State’s 3rd Congressional District. I am so thankful for everyone who has supported me so far in this race and can’t wait to flip this seat blue. Join me! 

Endorse: https://forms.gle/5txaRRoU7MxajMw5A 
Donate: https://secure.actblue.com/donate/mgp?refcode=website&amount=25"
371,"May 19, 2022",Can’t win this fight alone and tonight we are honored to have the unanimous vote for endorsement from the 18th LD Dems!
372,"May 18, 2022","Signs are going up, all thanks to some of our wonderful volunteers Ken, Joe, and Tom! 

Also, we will be at the Hazel Dell Parade this weekend and would love for you to walk with us! Please reach out via DM or to madeleine@marieforcongress.com if you’d like to join!"
373,"May 15, 2022",I am so tired of hearing the #InfantFormula shortage is a woman’s issue…. Four major companies control 90 percent of the infant formula supply.
374,"May 15, 2022","Ask any economist, this kind of market consolidation is dangerous for consumers everywhere, it just happens that these “consumers” are our most vulnerable children."
375,"May 10, 2022","I’m honored to receive the endorsement of Rep. Sharon Wylie (49th LD). Sharon has been a leader in the fight for economic, healthcare, and energy reform. I’m fighting hard to join her in this critical work in Congress for WA-03!"
376,"May 8, 2022","Happy #Mothersday! The truth is, having a child has lit a fire under me like I’ve never experienced. I’m running for Congress so my son can grow up in an America where the playing field is level, where our rights are respected, and every child has a bright future."
377,"May 5, 2022","What a powerful message today from 
@Shut_downAmazon
 in the Senate. I stand with workers’ rights to unionize for fairer pay and better conditions— we need legislation like the PRO Act to hold corporations accountable for retaliating against union organizers."
378,"May 2, 2022",It’s clear #SCOTUS respects neither precedent nor women’s basic right to bodily autonomy. It’s more critical than ever that mothers like me fight for our right to determine our future. We must protect our freedoms & stop politicians from taking rights away. Yours could be next.
379,"Apr 25, 2022","I’m honored to have the endorsement of Hon. Don Bonker, distinguished former Congressman for WA-03. During his time in public service, he was a champion for working families and the environment. I hope to carry on his legacy representing the same district he once did. #FlipWA03"
380,"Apr 24, 2022","The Flint water crisis began 8 years ago, and the city is still recovering. Officials are finally being held accountable and the city’s pipes are almost entirely replaced, but the damage done to residents’ trust in their government is irreparable. #CleanWaterForAll"
381,"Apr 23, 2022","I am honored to have met 
@POTUS
 Biden, on his first trip to the Northwest since being elected. I told him that I own an automotive shop a mile and a half from where we stood -- and I thanked him for the PPP loans that saved jobs at our shop and across the state."
382,"Apr 23, 2022","Then, I told 
@POTUS
 that I'm running for Congress in southwest Washington to be a voice for small business owners and workers like me. I could tell he knew I meant it -- I'm going to #FlipWA03 Are you with me? http://marieforcongress.com"
383,"Apr 22, 2022","Months after we built our home, the Eagle Creek wildfire jumped the Columbia River a couple miles away. We packed to evacuate and held our breath while firefighters battled the fire. We need a Congress who personally understands the dire climate situation we face. #EarthDay2022"
384,"Apr 21, 2022","Yesterday, I was excited to join the ribbon-cutting ceremony for the Underwood Conservation District’s Farm Tool Library! I’m proud to work with my neighbors to preserve our natural resources and learn sustainable gardening practices. Local community action is so important."
385,"Apr 18, 2022","Last year, I paid more in taxes than Jeff Bezos, the second-richest person in the country – you read that right. This system doesn’t work for everyday folks. Stand with me to demand a fair tax code that forces the ultra-wealthy to pay their fair share: https://secure.ngpvan.com/rpEHsxFarEiS39oH9kgHlQ2"
386,"Apr 18, 2022","Like many moms, I've suffered through the heartbreak of miscarriage – imagine the horror of compounding that with being thrown in JAIL. Mothers deserve autonomy, not a police state."
387,"Apr 15, 2022",It’s no secret: big corporations have way too much influence in our government. My campaign to #FlipWA03 is run by and for working Washingtonians. We’ve set a goal of hitting 100 contributions TODAY to prove our grassroots strength. Will you pitch in?
388,"Apr 13, 2022","We haven’t seen late-season snow like this in decades - and especially not at this level! It’s a clear reminder of the weather rollercoaster brought on by climate change, and how it impacts our infrastructure and way of life. I hope you are all staying warm and safe this week!"
389,"Apr 8, 2022",History made 💪🏛 Ketanji Brown Jackson will be a pivotal voice protecting reproductive healthcare on the nation’s highest court. Let’s meet this moment with a surge of grassroots support. Join me here: https://bit.ly/3DSh4jY #SCOTUS
390,"Apr 5, 2022","""Political elites are out of tune with working people, and Marie Gluesenkamp Perez is the working class candidate that can help give congress a tune-up.""  Read the rest online ➡ https://bit.ly/3r5YRu2 #FlipWA03"
391,"Mar 30, 2022",I'd love to see you tonight at our virtual reception! Get your tickets and come hear how I plan to defeat the extremists in our race for WA-03 and bring real leadership to our district. Online at: https://secure.actblue.com/donate/mgp3-30-2022 #FlipWA03
392,"Mar 24, 2022",This is exactly why I'm not taking any money from big corporate PACs! We've got to get dark money out of politics. Join me.
393,"Feb 23, 2022",To support my campaign on day one - join our grassroots movement at:
